game_id,foul_team,team_foul_count
21900395,CLE,16
21900416,UTA,17
21900435,MEM,17
21900434,MIL,17
21900486,TOR,21
21900621,WAS,17
21900629,DET,18
21900660,PHI,24
21900678,PHX,27
21900694,MIA,18
21900749,SAC,21
21900765,NOP,20
21900807,ATL,27
21900822,PHI,23
21900884,DET,20
21900889,BKN,24
21900918,OKC,18
21900941,DET,23
21900940,CHA,15
21901259,ORL,22
41900155,DAL,24
41900314,LAL,25
41900404,MIA,21
22000008,DAL,22
22000006,MIL,18
22000111,MIA,15
22000128,BKN,13
22000163,GSW,21
22000234,TOR,15
22000231,ORL,14
22000267,POR,23
22000276,PHI,25
22000320,SAS,13
22000338,UTA,20
22000369,TOR,25
22000396,NYK,23
22000469,NYK,25
22000466,CLE,17
22000490,ATL,23
22000601,LAC,17
22000605,DAL,16
22000632,IND,17
22000647,BKN,18
22000659,MIL,16
22000670,PHX,16
22000700,UTA,23
22000046,,1
21900037,BKN,23
21900114,MIA,28
21900157,HOU,20
21900179,HOU,18
21900275,OKC,17
21900321,ORL,13
21900341,OKC,23
21900352,CHA,26
21900353,PHI,15
21900375,CHI,20
21900483,PHX,21
21900482,DAL,17
21900514,OKC,14
21900515,MEM,25
21900535,MIA,17
21900553,LAL,19
21900549,POR,17
21900609,TOR,24
21900619,MIN,19
21900679,GSW,17
21900695,SAS,12
21900782,MIN,21
21900790,HOU,20
21900786,OKC,21
21900809,TOR,21
21900827,CLE,27
21900877,MIN,20
21900892,HOU,20
21900922,CHI,19
21900939,MIL,33
21901250,TOR,19
21901254,PHI,26
41900161,DEN,22
41900112,TOR,22
41900134,MIA,12
41900225,HOU,26
22000042,BKN,21
22000070,DET,17
22000069,CHA,15
22000072,ATL,20
22000099,MIL,19
22000093,ORL,15
22000120,DAL,21
22000132,TOR,20
22000147,MIN,17
22000141,DET,24
22000155,TOR,23
22000228,NYK,29
22000252,ORL,19
22000346,MIL,18
22000376,NYK,26
22000439,HOU,25
22000475,MIA,20
22000512,LAL,23
22000532,CLE,19
22000551,LAL,20
22000549,OKC,20
22000666,POR,20
41900173,,1
21900062,OKC,22
21900057,PHI,27
21900075,UTA,18
21900110,UTA,22
21900130,DAL,14
21900141,BOS,27
21900143,MEM,21
21900158,SAS,24
21900170,UTA,16
21900185,WAS,21
21900347,MIL,20
21900346,SAC,17
21900426,OKC,25
21900465,UTA,19
21900493,CHI,21
21900523,MEM,23
21900556,MIA,22
21900560,CHI,23
21900593,CHI,22
21900608,MIN,14
21900605,BKN,22
21900633,HOU,27
21900626,NOP,26
21900648,LAL,23
21900672,TOR,20
21900681,DET,25
21900804,POR,28
21900828,NYK,26
21900870,MEM,17
21900894,GSW,22
21900890,CLE,13
21900900,NOP,11
21900915,LAL,18
21900920,BKN,18
21900950,MIL,29
21901249,PHX,30
21901248,MIL,24
21901280,POR,26
21901309,POR,21
41900124,BOS,26
41900176,HOU,20
22000037,BOS,17
22000130,GSW,20
22000170,OKC,23
22000174,PHI,22
22000196,BOS,23
22000206,DET,23
22000244,BKN,26
22000389,MIL,21
22000408,HOU,18
22000437,WAS,21
22000459,CHA,23
22000528,CHA,21
22000546,BKN,25
22000625,DAL,16
22000016,HOU,21
22000650,NYK,21
21900271,,1
21900703,,1
21900906,,1
21901292,,1
41900172,OKC,19
22000233,,1
21900023,DEN,26
21900063,LAC,22
21900104,IND,25
21900121,TOR,27
21900124,MIL,26
21900204,ATL,27
21900242,MEM,16
21900259,MIA,24
21900292,WAS,33
21900333,HOU,29
21900366,NYK,24
21900380,SAS,22
21900456,PHI,12
21900479,MIN,30
21900474,NOP,18
21900492,MIA,22
21900622,CLE,20
21900645,OKC,19
21900731,BKN,22
21900780,IND,26
21900824,SAC,21
21900837,DAL,22
21900857,IND,17
21900908,IND,20
21900932,OKC,18
21900935,MIN,21
21900942,CLE,17
21900959,TOR,15
21900971,PHI,19
21901282,IND,22
21901294,TOR,27
21901306,MIA,23
21901317,LAC,23
41900161,UTA,23
41900144,POR,28
41900213,BOS,16
41900232,DEN,23
22000025,NYK,23
22000081,ORL,18
22000137,MIL,14
22000213,DEN,22
22000229,CHA,14
22000276,LAL,21
22000296,SAS,18
22000327,PHI,21
22000356,ATL,26
22000493,CHI,16
22000505,BOS,20
22000518,DEN,16
22000517,MIN,30
22000592,DEN,19
22000680,SAS,14
21900387,,1
21900757,,1
21900842,,1
41900161,,1
22000223,,1
22000257,,2
21900006,MIN,22
21900050,DEN,18
21900089,DAL,21
21900181,POR,22
21900175,CHI,30
21900198,MEM,24
21900241,ORL,21
21900367,PHI,19
21900495,DET,20
21900517,ATL,24
21900575,MIL,12
21900577,MIN,18
21900719,SAC,22
21900735,UTA,18
21900738,HOU,18
21900789,MEM,23
21900900,LAL,27
21900916,SAC,24
21900912,OKC,23
21900943,MEM,20
21900966,POR,19
41900143,LAL,21
41900303,BOS,30
22000053,NOP,14
22000056,MEM,14
22000135,PHX,17
22000169,MEM,24
22000216,CLE,21
22000247,DAL,23
22000273,SAC,19
22000316,MIL,14
22000349,PHX,26
22000365,BOS,13
22000380,POR,17
22000424,CLE,24
22000562,OKC,25
22000451,BOS,21
22000463,MIA,20
22000495,SAS,13
22000495,OKC,14
22000536,MEM,23
22000621,SAS,8
22000662,WAS,24
22000680,LAC,14
21900333,,1
21900414,,1
21900079,ORL,25
21900143,SAS,17
21900191,TOR,25
21900270,MIL,15
21900301,TOR,21
21900322,IND,18
21900363,MEM,28
21900400,PHX,22
21900436,SAS,20
21900542,WAS,23
21900575,SAC,25
21900580,OKC,14
21900691,BOS,29
21900705,MIL,28
21900754,LAL,15
21900756,BOS,19
21900758,TOR,17
21900811,NYK,31
21900849,CLE,21
21900917,CLE,19
21900945,POR,16
21900948,LAL,30
21900955,DET,19
21900959,UTA,21
21901291,LAC,20
21901295,IND,19
41900131,MIA,17
41900113,BKN,16
41900153,LAC,24
22000039,PHX,20
22000096,MIA,20
22000140,SAC,21
22000221,ORL,17
22000265,DEN,20
22000269,HOU,17
22000275,DEN,12
22000315,CHI,19
22000369,MEM,18
22000407,IND,21
22000406,PHX,24
22000525,MEM,33
22000527,GSW,26
22000551,SAC,19
22000568,DET,21
22000591,MIN,26
22000669,MIL,14
22000681,PHI,30
22000702,CLE,13
21900274,,1
21900338,,1
21900431,,1
21900896,,1
21900010,SAS,18
21900056,ORL,18
21900113,SAS,21
21900123,DEN,17
21900124,UTA,28
21900140,DET,22
21900233,DET,18
21900303,SAS,27
21900310,MIA,25
21900334,MEM,19
21900359,LAC,21
21900357,BOS,28
21900372,NOP,29
21900373,IND,21
21900394,WAS,27
21900422,BOS,19
21900460,WAS,26
21900510,TOR,12
21900523,LAC,24
21900587,TOR,24
21900703,ATL,23
21900809,BKN,16
21900866,WAS,26
21900878,ATL,15
21900891,LAL,14
21900899,DET,25
21900901,GSW,24
21900927,HOU,25
21900931,BKN,22
21900941,UTA,20
21901239,DEN,32
21901274,UTA,19
21901307,DEN,20
41900133,MIA,19
41900224,HOU,21
41900302,MIA,20
22000121,SAS,15
22000138,MIN,20
22000187,NOP,23
22000196,NYK,28
22000229,CHI,21
22000243,DET,28
22000297,UTA,25
22000310,BKN,25
22000313,ATL,22
22000360,GSW,25
22000391,IND,18
22000410,UTA,21
22000444,UTA,15
22000467,DET,21
22000539,TOR,22
22000554,LAC,34
22000597,ATL,21
22000166,UTA,28
22000654,MIN,17
22000689,DEN,16
21900266,,1
21900404,,1
21900436,,1
21900024,SAC,26
21900041,DET,18
21900080,MIN,23
21900155,PHI,29
21900202,PHI,14
21900228,TOR,17
21900238,PHX,18
21900241,DET,20
21900279,WAS,23
21900302,NOP,19
21900311,MEM,29
21900335,BKN,16
21900362,UTA,22
21900361,CHI,25
21900409,CHI,24
21900426,PHX,29
21900579,CHI,23
21900636,SAC,23
21900638,IND,25
21900684,LAL,19
21900725,PHX,25
21900721,CHI,22
21900774,HOU,21
21900785,SAS,24
21900799,DEN,17
21900803,WAS,16
21900807,CLE,22
21900833,LAL,26
21900842,BOS,30
21900852,ORL,11
21900860,DET,26
21900876,LAL,17
21900889,MIA,21
21900887,CHI,23
22000023,CLE,24
22000063,WAS,31
22000122,POR,23
22000137,CLE,19
22000168,NYK,16
22000177,DEN,23
22000176,HOU,16
22000195,POR,21
22000325,UTA,18
22000325,DET,21
22000342,CHA,17
22000352,DEN,19
22000358,HOU,28
22000471,SAC,26
22000478,UTA,20
22000552,TOR,25
22000597,CLE,18
22000612,OKC,16
22000635,HOU,18
22000640,LAL,16
22000692,GSW,22
21900248,,1
21900324,,1
21900855,,1
21900048,POR,27
21900061,HOU,26
21900078,BKN,27
21900150,DEN,25
21900152,UTA,18
21900162,NYK,29
21900252,WAS,22
21900278,POR,22
21900324,MIA,14
21900349,MIN,23
21900444,ATL,21
21900494,BKN,25
21900496,PHX,17
21900503,DAL,24
21900511,CHI,17
21900532,DET,25
21900570,IND,16
21900586,BKN,20
21900609,OKC,17
21900684,PHI,20
21900720,DET,13
21900743,IND,19
21900751,NOP,17
21900761,MEM,24
21900767,SAS,10
21900815,PHX,22
21900874,IND,13
21900925,POR,25
21900949,OKC,22
21901263,WAS,27
21901306,OKC,19
41900133,IND,31
22000038,CHI,21
22000079,SAC,22
22000152,PHX,23
22000159,UTA,16
22000212,LAL,23
22000214,NOP,15
22000289,ORL,13
22000327,CHA,22
22000486,MIN,16
22000491,HOU,15
22000581,CLE,18
22000581,NOP,18
22000599,POR,30
22000644,LAC,25
22000658,MEM,21
22000692,ATL,23
22000699,OKC,13
21900212,,1
21900341,,1
21900417,,1
21900031,CHI,22
21900086,MIA,21
21900145,LAC,21
21900162,DAL,16
21900173,BOS,24
21900223,UTA,15
21900253,BKN,23
21900282,HOU,24
21900385,MIL,18
21900454,MIN,20
21900445,DET,15
21900481,DET,15
21900473,TOR,32
21900560,NOP,16
21900584,MIA,24
21900614,NYK,21
21900624,SAS,27
21900624,ATL,19
21900667,LAL,15
21900670,DET,23
21900696,MIN,27
21900714,CLE,22
21900717,BOS,24
21900773,OKC,23
21900770,DAL,21
21900824,MEM,30
21900828,IND,22
21900890,IND,20
21900906,MIL,18
21900910,BKN,26
21900924,IND,18
21900927,LAC,25
21900965,DAL,20
21901233,BKN,26
21901248,HOU,24
21901244,BKN,25
21901283,MIA,21
41900122,BOS,28
41900204,MIA,18
41900403,LAL,22
22000009,LAC,32
22000037,IND,20
22000033,WAS,27
22000107,IND,21
22000110,CHA,14
22000173,SAC,18
22000265,DAL,22
22000322,IND,19
22000379,BOS,25
22000380,ORL,12
22000414,CHA,21
22000447,SAC,18
22000452,DET,22
22000453,OKC,23
22000571,MIA,16
22000652,DAL,18
22000659,IND,16
22000663,LAL,18
22000675,LAC,20
21900673,,1
21900724,,1
21900942,,1
22000045,,1
22000086,,1
22000292,,1
21900020,CHI,21
21900034,UTA,22
21900098,CLE,18
21900109,DAL,24
21900135,OKC,20
21900137,PHX,17
21900148,DET,28
21900211,HOU,22
21900237,WAS,23
21900260,LAC,25
21900289,NOP,23
21900286,MEM,26
21900284,MIA,17
21900367,BOS,26
21900400,POR,27
21900398,DAL,23
21900416,ATL,28
21900508,CHA,15
21900533,NOP,27
21900547,GSW,19
21900697,OKC,11
21900768,HOU,22
21900774,PHX,16
21900841,HOU,25
21900885,UTA,22
21901318,DEN,15
41900315,DEN,25
22000011,IND,24
22000191,TOR,22
22000205,MIN,22
22000311,MIN,25
22000375,DET,16
22000439,PHI,21
22000477,POR,18
22000496,PHX,26
22000501,LAC,15
22000509,LAC,19
22000514,SAS,26
22000194,PHX,18
22000598,BOS,22
22000618,MIL,12
22000616,DET,30
22000644,CHA,20
22000687,POR,18
21900254,,2
21900092,BKN,19
21900116,IND,16
21900175,BKN,30
21900224,HOU,27
21900224,LAC,32
21900217,BKN,18
21900310,BOS,20
21900317,NYK,16
21900430,CHA,27
21900453,HOU,22
21900482,GSW,23
21900476,NYK,26
21900505,POR,11
21900531,MIL,23
21900549,TOR,21
21900569,NOP,17
21900608,IND,15
21900694,ORL,13
21900700,NOP,16
21900714,TOR,21
21900759,ATL,22
21900756,ORL,14
21900835,LAC,23
21900855,UTA,23
21900859,OKC,17
21900885,WAS,19
21901272,DEN,22
41900313,DEN,21
22000041,DET,25
22000047,GSW,28
22000082,PHI,18
22000157,PHI,21
22000324,BKN,17
22000387,MIN,25
22000407,ATL,24
22000415,MIL,16
22000415,OKC,14
22000430,MIL,17
22000536,WAS,21
22000594,GSW,26
22000602,CHA,16
22000650,PHI,18
21900284,,1
22000210,,2
22000334,,1
22000413,,1
21900070,IND,24
21900102,MIA,21
21900123,PHI,20
21900181,SAS,18
21900281,PHI,17
21900344,CLE,12
21900350,UTA,16
21900352,WAS,25
21900359,TOR,25
21900364,NOP,17
21900389,IND,25
21900441,IND,15
21900491,ORL,17
21900508,CLE,22
21900517,BOS,18
21900533,SAC,25
21900555,CHA,22
21900611,POR,20
21900612,SAC,23
21900616,NOP,27
21900617,GSW,21
21900635,POR,28
21900638,DEN,19
21900670,MEM,24
21900677,OKC,20
21900750,SAS,20
21900753,POR,24
21900781,TOR,22
21900826,ORL,22
21900856,LAC,20
21901238,HOU,31
41900201,MIL,25
41900235,LAC,23
41900401,MIA,15
22000010,CLE,22
22000040,LAL,19
22000064,ORL,17
22000089,UTA,18
22000086,BKN,25
22000274,BKN,26
22000319,PHX,24
22000323,TOR,21
22000387,LAC,21
22000393,GSW,22
22000401,OKC,19
22000467,ORL,18
22000486,MIL,14
22000502,WAS,20
22000530,PHI,20
22000596,MIA,19
22000603,MIL,20
22000606,DEN,15
22000679,NYK,28
21900538,,2
21900858,,1
21901313,,1
22000310,,1
21900036,OKC,26
21900122,NYK,20
21900161,CLE,16
21900179,MIN,20
21900188,ATL,21
21900208,DAL,21
21900225,PHX,18
21900249,LAL,18
21900245,CHA,24
21900322,DET,17
21900361,ATL,20
21900429,NOP,19
21900471,PHX,22
21900524,TOR,28
21900544,UTA,26
21900562,GSW,31
21900587,SAS,12
21900634,GSW,13
21900633,LAL,29
21900627,BKN,19
21900626,LAC,29
21900644,MIA,22
21900778,CHA,13
21900782,LAC,17
21900832,SAS,20
21900909,SAS,16
21900929,GSW,23
21900946,BKN,26
21901235,PHX,24
21901278,WAS,27
41900102,ORL,18
41900211,BOS,22
22000133,DEN,13
22000182,DAL,23
22000223,GSW,23
22000221,MIN,21
22000243,PHI,25
22000254,MIL,16
22000261,LAL,24
22000381,SAC,28
22000391,DET,13
22000451,ATL,14
22000499,ORL,10
22000541,SAS,14
22000538,MIA,13
22000609,BOS,19
22000660,LAC,17
22000656,UTA,16
22000677,SAC,17
22000700,MEM,14
21900145,,1
21900181,,2
21900371,,1
21900691,,1
21900794,,1
21900883,,1
21900960,,1
21901254,,1
21900044,TOR,21
21900075,SAC,23
21900093,HOU,21
21900117,ORL,17
21900149,CHI,26
21900250,GSW,17
21900296,IND,22
21900298,SAC,27
21900299,CLE,11
21900303,HOU,30
21900314,UTA,24
21900338,TOR,22
21900339,LAC,29
21900453,SAC,24
21900459,NOP,14
21900636,UTA,15
21900650,PHX,19
21900660,TOR,20
21900743,DAL,16
21900742,NYK,19
21900769,MEM,15
21900785,SAC,16
21900787,ATL,24
21900797,SAC,23
21900862,BOS,19
21900870,HOU,26
21900872,UTA,17
21900907,DAL,20
21900906,MIA,19
21901275,OKC,20
21901283,PHX,22
41900162,UTA,18
41900166,DEN,24
41900234,LAC,26
41900303,MIA,24
22000004,PHX,26
22000028,UTA,21
22000046,CLE,17
22000080,NYK,16
22000142,CHI,19
22000184,OKC,24
22000397,SAS,25
22000396,WAS,19
22000445,TOR,21
22000519,DAL,15
22000541,NYK,18
22000593,MEM,22
22000624,CHA,16
22000665,GSW,25
22000667,IND,20
22000686,CHA,16
21900658,,1
21900706,,1
21900924,,1
41900312,,1
21900014,DET,21
21900059,IND,24
21900177,CHA,18
21900211,DEN,21
21900263,WAS,20
21900283,MIL,13
21900313,DAL,17
21900382,LAC,17
21900514,SAS,22
21900544,NOP,22
21900576,GSW,23
21900640,TOR,26
21900647,CHI,21
21900676,DEN,20
21900687,ATL,36
21900728,NYK,21
21900794,IND,21
21900869,DAL,20
21900888,ATL,21
21900893,ORL,17
21900907,CHI,21
21900913,DEN,28
21900937,MEM,15
21900931,SAS,20
21901273,HOU,29
21901304,IND,25
41900101,MIL,19
22000029,POR,21
22000031,LAC,19
22000066,TOR,22
22000079,HOU,23
22000095,ATL,23
22000140,POR,27
22000148,GSW,18
22000181,NYK,21
22000198,CHI,23
22000205,ATL,18
22000217,DAL,17
22000274,ATL,18
22000286,PHX,14
22000328,CLE,16
22000412,BOS,26
22000419,CLE,27
22000563,DEN,18
22000455,NOP,16
22000454,MIN,23
22000468,TOR,25
22000468,PHI,23
22000470,DEN,25
22000506,TOR,19
22000583,ORL,16
22000579,PHI,19
22000630,CHA,19
22000679,WAS,32
21900415,,1
21901279,,1
22000357,,1
21900003,CHA,19
21900026,MIA,30
21900055,CHI,24
21900089,CLE,14
21900136,NYK,28
21900142,NOP,23
21900146,OKC,16
21900165,PHX,24
21900163,CHI,31
21900260,MEM,22
21900295,GSW,20
21900334,UTA,26
21900364,MIL,18
21900438,MIN,18
21900478,BKN,18
21900483,SAC,17
21900512,MIN,20
21900543,ATL,24
21900562,MIL,20
21900566,HOU,21
21900576,LAC,24
21900632,MIN,18
21900673,MIA,20
21900726,POR,23
21900750,LAC,19
21900764,NYK,23
21900776,POR,21
21900819,NOP,20
21900878,BKN,19
21900881,MEM,17
21900914,PHX,23
21900952,DAL,18
21900958,DEN,20
21901231,UTA,25
21901241,NOP,24
21901249,DAL,22
21901295,MIA,20
41900102,MIL,26
41900142,POR,17
41900114,BKN,17
41900134,IND,16
41900402,LAL,26
22000008,LAL,23
22000036,NYK,23
22000084,TOR,30
22000100,NOP,20
22000105,SAS,13
22000135,IND,19
22000143,OKC,22
22000151,MIL,17
22000242,UTA,20
22000340,HOU,20
22000383,IND,22
22000464,WAS,21
22000497,UTA,17
22000525,HOU,24
22000532,HOU,18
22000614,POR,19
22000633,ORL,20
21900281,,1
21900486,,1
21900620,,1
21900705,,2
21900020,MEM,22
21900076,GSW,23
21900148,MIA,30
21900146,IND,20
21900291,UTA,18
21900293,CHA,24
21900314,LAL,18
21900349,PHX,23
21900387,OKC,23
21900393,SAC,21
21900419,HOU,21
21900421,IND,15
21900468,PHI,23
21900570,CHI,15
21900703,TOR,27
21900752,CHA,19
21900815,GSW,20
21900876,GSW,31
21900930,WAS,19
21900942,DEN,19
21901240,OKC,22
21901294,MIL,21
41900406,MIA,18
22000117,SAC,16
22000115,PHX,23
22000156,IND,21
22000155,POR,14
22000162,SAS,21
22000173,POR,24
22000207,POR,15
22000262,CHI,16
22000273,ORL,24
22000277,MIL,16
22000305,DET,14
22000302,LAL,15
22000339,DAL,26
22000562,MEM,19
22000481,DET,19
22000584,HOU,19
22000609,UTA,18
22000673,DAL,24
22000685,BOS,16
22000695,MIL,13
21900016,,1
21900142,,1
21900319,,1
21900813,,1
21900916,,2
22000285,,1
22000349,,1
21900010,NYK,33
21900068,LAC,23
21900088,LAL,22
21900095,PHX,24
21900108,MEM,22
21900109,ORL,31
21900107,GSW,13
21900115,LAC,15
21900127,SAS,22
21900128,NOP,31
21900133,ORL,10
21900151,LAL,21
21900196,MIN,25
21900190,IND,22
21900197,OKC,19
21900244,SAC,18
21900243,ATL,25
21900266,GSW,18
21900293,PHX,21
21900300,ORL,18
21900323,DEN,15
21900335,DEN,23
21900385,CLE,19
21900433,PHI,26
21900439,DAL,22
21900448,ORL,16
21900477,CHI,15
21900507,LAL,18
21900522,LAL,14
21900577,HOU,24
21900640,ATL,35
21900653,DAL,28
21900659,NYK,23
21900719,LAC,21
21900752,HOU,19
21900896,MIN,17
21900905,MEM,16
21900923,DAL,17
21900933,BOS,14
21901234,MEM,28
21901243,LAL,27
21901244,WAS,31
21901265,LAL,25
41900103,MIL,21
22000038,GSW,24
22000046,NYK,21
22000200,DEN,23
22000207,SAS,17
22000208,MEM,15
22000209,MIL,16
22000220,TOR,22
22000218,PHI,20
22000231,IND,20
22000285,MIA,19
22000307,IND,25
22000363,UTA,18
22000449,ORL,20
22000460,SAC,18
22000474,HOU,16
22000515,IND,17
22000565,NYK,13
22000614,NOP,24
22000638,MIN,19
22000701,LAC,26
21900157,,2
21900439,,1
21900047,GSW,22
21900065,PHX,22
21900102,DEN,21
21900159,LAL,20
21900165,ATL,33
21900233,MIL,15
21900237,SAC,17
21900249,SAS,23
21900263,PHX,21
21900262,SAS,18
21900273,GSW,23
21900392,DEN,11
21900479,CLE,21
21900513,DAL,21
21900532,GSW,22
21900614,PHX,22
21900619,IND,21
21900701,MIA,21
21900720,TOR,28
21900766,PHI,14
21901234,POR,40
21901284,DAL,27
21901284,MIL,26
21901310,SAC,15
21901317,OKC,29
41900165,UTA,20
41900156,DAL,16
41900217,TOR,23
41900236,DEN,19
41900237,DEN,20
41900402,MIA,23
22000003,MIL,21
22000067,OKC,21
22000069,MEM,19
22000094,CHA,23
22000111,BOS,23
22000131,CHI,24
22000180,ORL,17
22000190,BKN,14
22000200,UTA,21
22000202,IND,19
22000329,MIL,11
22000349,DET,16
22000350,BOS,16
22000215,CHA,26
22000382,WAS,21
22000389,PHX,19
22000488,WAS,19
22000515,NYK,22
22000527,LAL,22
22000524,BOS,25
22000534,BKN,13
22000547,MIN,18
22000590,SAC,26
22000639,DAL,18
22000634,UTA,17
22000647,WAS,22
22000661,ORL,13
22000678,MIA,19
21900554,,1
21900624,,1
22000137,,1
22000356,,1
22000562,,2
21900057,MIN,22
21900073,DET,22
21900081,PHX,21
21900101,ORL,24
21900103,DET,17
21900121,NOP,23
21900157,LAC,22
21900230,MIA,16
21900271,PHI,24
21900276,LAC,17
21900351,MEM,20
21900360,BKN,22
21900378,SAC,18
21900457,HOU,25
21900546,SAS,17
21900564,PHI,11
21900572,LAL,28
21900571,MEM,20
21900601,NYK,23
21900635,OKC,21
21900651,IND,14
21900661,MIN,25
21900685,HOU,21
21900711,UTA,22
21900710,NYK,26
21900757,GSW,15
21900823,CHA,17
21900821,ATL,27
21900835,SAC,25
21900862,POR,16
21900860,DEN,20
21900901,WAS,21
21900945,SAC,24
21900947,NOP,24
21900957,ATL,26
21900967,GSW,17
21900969,ATL,25
21901235,WAS,26
41900155,LAC,27
22000055,SAC,19
22000059,CHA,29
22000075,LAL,20
22000078,POR,27
22000114,OKC,18
22000126,NOP,17
22000142,LAC,19
22000172,NOP,19
22000237,SAS,18
22000238,PHX,23
22000246,NOP,24
22000295,OKC,12
22000320,MEM,16
22000324,LAC,18
22000345,TOR,26
22000365,PHX,15
22000372,PHX,20
22000403,LAL,16
22000440,IND,19
22000520,MIL,11
22000605,LAC,12
22000626,OKC,14
22000651,LAL,18
22000645,MIA,19
22000674,OKC,10
22000683,BKN,31
21900702,,1
41900124,,1
21900042,NYK,20
21900072,NYK,24
21900087,NYK,24
21900239,NOP,26
21900243,MIN,25
21900269,ORL,21
21900270,CLE,22
21900288,SAS,15
21900284,BKN,21
21900297,MIL,23
21900341,POR,28
21900371,ORL,15
21900388,NOP,22
21900451,DEN,24
21900446,IND,22
21900553,NYK,20
21900550,BKN,25
21900550,OKC,15
21900613,ORL,15
21900771,BOS,18
21900795,ATL,19
21900846,OKC,17
21900902,UTA,17
21900915,PHI,17
21900924,MIL,14
21901239,MIA,28
21901280,LAC,22
21901298,HOU,19
41900121,BOS,21
41900222,LAL,18
22000053,PHX,18
22000071,DAL,25
22000162,OKC,20
22000228,GSW,29
22000283,MIN,22
22000299,CHA,20
22000307,PHI,22
22000323,ORL,22
22000418,SAC,19
22000512,POR,21
22000545,UTA,27
22000575,DAL,22
22000576,GSW,23
22000588,TOR,17
22000607,MEM,18
22000640,ATL,23
21900610,,1
21900696,,1
22000212,,1
22000381,,1
22000542,,1
22000700,,1
22000759,ATL,19
22000775,POR,23
22000852,MIA,28
22000857,CLE,11
22000864,HOU,22
22000866,DAL,22
22000878,BKN,21
22000890,POR,17
22000240,POR,23
22000932,DAL,19
22000941,PHX,11
22000968,BOS,22
22000968,POR,18
22000980,MEM,17
22000984,CHA,24
22000995,NYK,27
22001003,PHI,19
22001018,SAS,24
22001024,PHX,33
22000448,DEN,19
22001067,BKN,20
12000008,OKC,20
12000032,CHA,19
42000231,PHX,12
42000221,UTA,25
22100001,BKN,17
22100011,OKC,15
22100015,MIL,27
22100048,CLE,18
22100088,PHX,14
22100093,LAL,20
22100135,CHI,19
22100139,BKN,16
22100158,WAS,21
22100171,PHI,16
22100233,ORL,26
22100251,DEN,25
22100262,PHI,20
22100255,ATL,16
22100266,DAL,26
22100293,ATL,17
22100374,UTA,20
22100402,MIN,22
22100476,IND,22
22100483,PHX,23
22100490,PHX,18
22100492,DAL,31
22100525,PHI,21
22100565,NOP,22
22100570,BOS,12
22100590,CLE,15
22100415,CHI,25
22100629,LAC,18
22100681,NYK,23
22100686,PHI,17
22100739,POR,24
22100747,PHI,17
22100753,CHI,17
22100794,DEN,20
22100807,ATL,18
22100816,IND,16
22100815,PHI,22
22100828,GSW,20
22100920,CLE,17
22100928,TOR,19
22100953,NYK,23
22100957,MEM,15
22101039,MIN,26
22101042,GSW,22
22101050,NYK,20
22101049,CLE,17
22101125,MIA,21
22101135,UTA,24
22101162,CLE,24
22101187,UTA,21
22101194,OKC,22
12100006,OKC,25
12100031,LAL,23
12100039,HOU,12
22000742,,1
22000772,,1
12000035,,1
22100799,,1
22000713,OKC,14
22000812,CHI,19
22000843,PHX,20
22000889,LAC,17
22000893,NOP,16
22000925,DEN,21
22000942,UTA,15
22000992,PHX,16
12000047,CHA,23
42000161,DEN,18
42000124,MIA,20
42000156,PHX,20
22100115,MIN,17
22100120,ATL,24
22100135,PHI,23
22100195,HOU,20
22100247,UTA,16
22100322,BOS,16
22100332,POR,22
22100365,LAL,21
22100387,MIN,19
22100411,DEN,23
22100465,IND,13
22100478,PHI,16
22100500,DEN,20
22100506,DAL,32
22100503,MIN,18
22100524,SAC,21
22100486,POR,18
22100628,MIN,26
22100633,DET,27
22100725,ATL,18
22100765,POR,19
22100792,SAS,25
22100864,ORL,20
22100901,MIN,29
22100932,CHA,21
22100943,GSW,20
22100964,HOU,22
22101006,CHI,18
22101033,ATL,23
22101114,HOU,16
22101145,PHX,19
22101170,PHI,19
22101178,IND,18
22101204,WAS,19
22101207,ATL,24
22101223,BOS,20
12100032,TOR,21
22100185,,1
22000709,BKN,18
22000795,PHI,23
22000794,TOR,18
22000886,ATL,19
22000895,SAS,19
22000903,DEN,14
22000988,OKC,15
22001078,PHX,13
12000011,DEN,31
42000215,MIL,24
22100012,PHX,19
22100035,CHA,17
22100053,SAS,22
22100059,ATL,14
22100074,NOP,22
22100082,ATL,18
22100120,UTA,22
22100178,PHX,23
22100265,POR,19
22100330,OKC,14
22100337,HOU,18
22100361,GSW,19
22100410,DAL,19
22100518,BOS,16
22100626,SAC,20
22100622,NYK,22
22100627,GSW,15
22100680,LAL,19
22100689,TOR,15
22100687,MIA,22
22100712,IND,28
22100453,BKN,25
22100757,UTA,24
22100799,LAL,23
22100813,OKC,14
22100842,BOS,20
22100850,TOR,19
22100862,MIL,18
22100882,PHX,23
22100966,NYK,19
22100965,OKC,19
22100968,ATL,25
22101032,NOP,19
22101045,DET,21
22101046,DAL,17
22101053,HOU,19
22101137,IND,21
22101156,MIL,20
22101189,PHX,22
12100017,NOP,22
12100022,CHA,21
12100043,UTA,18
22000949,,1
22001008,,1
12000013,,1
42000162,,1
22100247,,2
22100267,,1
22100691,,1
22000790,IND,25
22000809,NYK,19
22000835,NYK,18
22000958,HOU,18
22000971,NYK,21
22000993,SAC,14
22001043,SAS,19
22000458,SAS,16
22001065,PHX,15
22001077,SAC,22
